,Unnamed: 0,revid,parentid,user,userid,timestamp,size,anon,userhidden,page_id,pythontime
13738,193,927750701,927750397,Lmmnhn,4599174.0,2019-11-24T15:06:38Z,32994,,,55138259,2019-11-24 15:06:38+00:00
13739,194,927750918,927750701,Lmmnhn,4599174.0,2019-11-24T15:08:25Z,33020,,,55138259,2019-11-24 15:08:25+00:00
13740,195,927751031,927750918,Pikamander2,4743453.0,2019-11-24T15:09:21Z,33019,,,55138259,2019-11-24 15:09:21+00:00
13741,196,927751068,927751031,Lmmnhn,4599174.0,2019-11-24T15:09:43Z,33107,,,55138259,2019-11-24 15:09:43+00:00
13742,197,927751299,927751068,Lmmnhn,4599174.0,2019-11-24T15:11:45Z,33107,,,55138259,2019-11-24 15:11:45+00:00
13743,198,927751409,927751299,The Tom,12499.0,2019-11-24T15:12:46Z,33101,,,55138259,2019-11-24 15:12:46+00:00
13744,199,927751619,927751409,Lmmnhn,4599174.0,2019-11-24T15:14:51Z,33101,,,55138259,2019-11-24 15:14:51+00:00
13745,200,927751735,927751619,Lmmnhn,4599174.0,2019-11-24T15:15:49Z,33149,,,55138259,2019-11-24 15:15:49+00:00
13746,201,927753067,927751735,Lmmnhn,4599174.0,2019-11-24T15:27:01Z,33216,,,55138259,2019-11-24 15:27:01+00:00
24685,1103,927756634,926798701,Gandalfett,37907930.0,2019-11-24T15:57:50Z,15272,,,221174,2019-11-24 15:57:50+00:00
24686,1104,927758616,927756634,Gandalfett,37907930.0,2019-11-24T16:14:21Z,14994,,,221174,2019-11-24 16:14:21+00:00
13747,202,927759226,927753067,Lmmnhn,4599174.0,2019-11-24T16:19:23Z,33216,,,55138259,2019-11-24 16:19:23+00:00
13748,203,927759629,927759226,Universehk,1355576.0,2019-11-24T16:22:29Z,33572,,,55138259,2019-11-24 16:22:29+00:00
6371,6371,927761665,927743572,CRau080,33923477.0,2019-11-24T16:36:44Z,358824,,,61008894,2019-11-24 16:36:44+00:00
17393,174,927763933,927742457,Neutrality,68411.0,2019-11-24T16:57:45Z,39696,,,53953111,2019-11-24 16:57:45+00:00
13749,204,927764031,927759629,Lmmnhn,4599174.0,2019-11-24T16:58:40Z,33572,,,55138259,2019-11-24 16:58:40+00:00
13750,205,927764573,927764031,115.64.110.161,0.0,2019-11-24T17:03:26Z,33546,True,,55138259,2019-11-24 17:03:26+00:00
13751,206,927764867,927764573,Robertsky,1990013.0,2019-11-24T17:06:02Z,33735,,,55138259,2019-11-24 17:06:02+00:00
13752,207,927769159,927764867,The Tom,12499.0,2019-11-24T17:46:27Z,33733,,,55138259,2019-11-24 17:46:27+00:00
13753,208,927770085,927769159,Lmmnhn,4599174.0,2019-11-24T17:54:25Z,33733,,,55138259,2019-11-24 17:54:25+00:00
6372,6372,927770434,927761665,Frietjes,13791031.0,2019-11-24T17:57:35Z,358627,,,61008894,2019-11-24 17:57:35+00:00
6373,6373,927770565,927770434,Frietjes,13791031.0,2019-11-24T17:58:54Z,358544,,,61008894,2019-11-24 17:58:54+00:00
13754,209,927770645,927770085,Elshad,26037922.0,2019-11-24T17:59:35Z,33704,,,55138259,2019-11-24 17:59:35+00:00
13755,210,927770950,927770645,Lmmnhn,4599174.0,2019-11-24T18:02:22Z,33730,,,55138259,2019-11-24 18:02:22+00:00
13756,211,927771058,927770950,Lmmnhn,4599174.0,2019-11-24T18:03:18Z,33731,,,55138259,2019-11-24 18:03:18+00:00
13757,212,927772038,927771058,Lmmnhn,4599174.0,2019-11-24T18:12:20Z,33817,,,55138259,2019-11-24 18:12:20+00:00
13758,213,927772058,927772038,115.64.110.161,0.0,2019-11-24T18:12:26Z,33871,True,,55138259,2019-11-24 18:12:26+00:00
13759,214,927773106,927772058,115.64.110.161,0.0,2019-11-24T18:21:44Z,33925,True,,55138259,2019-11-24 18:21:44+00:00
13760,215,927773382,927773106,115.64.110.161,0.0,2019-11-24T18:23:59Z,33979,True,,55138259,2019-11-24 18:23:59+00:00
13761,216,927776008,927773382,115.64.110.161,0.0,2019-11-24T18:47:31Z,34033,True,,55138259,2019-11-24 18:47:31+00:00
13762,217,927776093,927776008,115.64.110.161,0.0,2019-11-24T18:48:19Z,34087,True,,55138259,2019-11-24 18:48:19+00:00
13763,218,927777020,927776093,2A00:23C4:F9AF:F301:D4C9:B723:C50A:F414,0.0,2019-11-24T18:55:40Z,34090,True,,55138259,2019-11-24 18:55:40+00:00
13764,219,927777771,927777020,Lmmnhn,4599174.0,2019-11-24T19:01:18Z,34090,,,55138259,2019-11-24 19:01:18+00:00
13765,220,927777931,927777771,Lmmnhn,4599174.0,2019-11-24T19:02:36Z,34122,,,55138259,2019-11-24 19:02:36+00:00
13766,221,927779593,927777931,115.64.110.161,0.0,2019-11-24T19:16:38Z,34176,True,,55138259,2019-11-24 19:16:38+00:00
11707,5019,927782571,927678493,Interstellarity,13997948.0,2019-11-24T19:40:02Z,164058,,,13404,2019-11-24 19:40:02+00:00
13767,222,927784698,927779593,David O. Johnson,13644854.0,2019-11-24T19:57:40Z,34122,,,55138259,2019-11-24 19:57:40+00:00
13768,223,927784744,927784698,David O. Johnson,13644854.0,2019-11-24T19:58:08Z,34176,,,55138259,2019-11-24 19:58:08+00:00
13769,224,927784853,927784744,Lmmnhn,4599174.0,2019-11-24T19:59:00Z,34194,,,55138259,2019-11-24 19:59:00+00:00
13770,225,927786087,927784853,Lmmnhn,4599174.0,2019-11-24T20:08:42Z,34194,,,55138259,2019-11-24 20:08:42+00:00
13771,226,927786295,927786087,Lmmnhn,4599174.0,2019-11-24T20:10:24Z,34248,,,55138259,2019-11-24 20:10:24+00:00
13772,227,927787750,927786295,14.199.223.234,0.0,2019-11-24T20:20:47Z,34251,True,,55138259,2019-11-24 20:20:47+00:00
13773,228,927788674,927787750,Zvikorn,23926552.0,2019-11-24T20:27:40Z,38437,,,55138259,2019-11-24 20:27:40+00:00
13774,229,927788859,927788674,David O. Johnson,13644854.0,2019-11-24T20:29:03Z,38447,,,55138259,2019-11-24 20:29:03+00:00
13775,230,927789942,927788859,Lmmnhn,4599174.0,2019-11-24T20:36:47Z,38534,,,55138259,2019-11-24 20:36:47+00:00
13776,231,927790760,927789942,Knowsitallnot,1726758.0,2019-11-24T20:42:08Z,38537,,,55138259,2019-11-24 20:42:08+00:00
13777,232,927791458,927790760,Robertsky,1990013.0,2019-11-24T20:46:59Z,34355,,,55138259,2019-11-24 20:46:59+00:00
13778,233,927791904,927791458,Ohconfucius,736651.0,2019-11-24T20:49:46Z,38453,,,55138259,2019-11-24 20:49:46+00:00
13779,234,927792147,927791904,Ohconfucius,736651.0,2019-11-24T20:51:36Z,38574,,,55138259,2019-11-24 20:51:36+00:00
13780,235,927792441,927792147,148.88.245.4,0.0,2019-11-24T20:53:25Z,38609,True,,55138259,2019-11-24 20:53:25+00:00
13781,236,927792742,927792441,148.88.245.4,0.0,2019-11-24T20:55:21Z,38621,True,,55138259,2019-11-24 20:55:21+00:00
13782,237,927793167,927792742,Lord Roem,13680988.0,2019-11-24T20:58:21Z,38574,,,55138259,2019-11-24 20:58:21+00:00
13783,238,927793385,927793167,148.88.245.4,0.0,2019-11-24T20:59:50Z,38621,True,,55138259,2019-11-24 20:59:50+00:00
6374,6374,927794350,927770565,Yeungkahchun,33023494.0,2019-11-24T21:05:23Z,358603,,,61008894,2019-11-24 21:05:23+00:00
13784,239,927794653,927793385,Lmmnhn,4599174.0,2019-11-24T21:07:18Z,38707,,,55138259,2019-11-24 21:07:18+00:00
13785,240,927795082,927794653,Lmmnhn,4599174.0,2019-11-24T21:10:15Z,38707,,,55138259,2019-11-24 21:10:15+00:00
6375,6375,927795093,927794350,Yeungkahchun,33023494.0,2019-11-24T21:10:22Z,359062,,,61008894,2019-11-24 21:10:22+00:00
13786,241,927795251,927795082,Lmmnhn,4599174.0,2019-11-24T21:11:23Z,34483,,,55138259,2019-11-24 21:11:23+00:00
13787,242,927795302,927795251,Lmmnhn,4599174.0,2019-11-24T21:11:47Z,34084,,,55138259,2019-11-24 21:11:47+00:00
6376,6376,927795494,927795093,Yeungkahchun,33023494.0,2019-11-24T21:13:10Z,359062,,,61008894,2019-11-24 21:13:10+00:00
6377,6377,927795619,927795494,Yeungkahchun,33023494.0,2019-11-24T21:14:20Z,359074,,,61008894,2019-11-24 21:14:20+00:00
6378,6378,927796009,927795619,Yeungkahchun,33023494.0,2019-11-24T21:17:29Z,359075,,,61008894,2019-11-24 21:17:29+00:00
6379,6379,927796608,927796009,Yeungkahchun,33023494.0,2019-11-24T21:22:38Z,359098,,,61008894,2019-11-24 21:22:38+00:00
11708,5020,927797041,927782571,CO888,37552563.0,2019-11-24T21:26:22Z,164302,,,13404,2019-11-24 21:26:22+00:00
13788,243,927797126,927795302,Lmmnhn,4599174.0,2019-11-24T21:27:11Z,34135,,,55138259,2019-11-24 21:27:11+00:00
13789,244,927797215,927797126,Lmmnhn,4599174.0,2019-11-24T21:27:56Z,34189,,,55138259,2019-11-24 21:27:56+00:00
13790,245,927798485,927797215,148.88.245.4,0.0,2019-11-24T21:37:24Z,34243,True,,55138259,2019-11-24 21:37:24+00:00
13791,246,927799313,927798485,148.88.245.4,0.0,2019-11-24T21:42:46Z,34297,True,,55138259,2019-11-24 21:42:46+00:00
13792,247,927800000,927799313,Lmmnhn,4599174.0,2019-11-24T21:49:03Z,34297,,,55138259,2019-11-24 21:49:03+00:00
13793,248,927801627,927800000,Lmmnhn,4599174.0,2019-11-24T22:01:05Z,34329,,,55138259,2019-11-24 22:01:05+00:00
6380,6380,927802291,927796608,CRau080,33923477.0,2019-11-24T22:06:31Z,359092,,,61008894,2019-11-24 22:06:31+00:00
13794,249,927803503,927801627,212.50.120.42,0.0,2019-11-24T22:16:41Z,34325,True,,55138259,2019-11-24 22:16:41+00:00
6381,6381,927803529,927802291,CRau080,33923477.0,2019-11-24T22:16:52Z,359101,,,61008894,2019-11-24 22:16:52+00:00
13795,250,927803579,927803503,Gatemansgc,1728614.0,2019-11-24T22:17:17Z,34329,,,55138259,2019-11-24 22:17:17+00:00
13796,251,927803600,927803579,212.50.120.42,0.0,2019-11-24T22:17:28Z,34277,True,,55138259,2019-11-24 22:17:28+00:00
13797,252,927803676,927803600,CLCStudent,26398660.0,2019-11-24T22:17:58Z,34329,,,55138259,2019-11-24 22:17:58+00:00
6382,6382,927803932,927803529,CRau080,33923477.0,2019-11-24T22:20:04Z,359102,,,61008894,2019-11-24 22:20:04+00:00
6383,6383,927804673,927803932,CRau080,33923477.0,2019-11-24T22:25:39Z,359099,,,61008894,2019-11-24 22:25:39+00:00
13798,253,927805046,927803676,148.88.245.4,0.0,2019-11-24T22:28:34Z,34383,True,,55138259,2019-11-24 22:28:34+00:00
13799,254,927805748,927805046,148.88.245.4,0.0,2019-11-24T22:33:43Z,34415,True,,55138259,2019-11-24 22:33:43+00:00
6384,6384,927805766,927804673,CRau080,33923477.0,2019-11-24T22:33:52Z,359090,,,61008894,2019-11-24 22:33:52+00:00
13800,255,927805812,927805748,Lmmnhn,4599174.0,2019-11-24T22:34:13Z,34566,,,55138259,2019-11-24 22:34:13+00:00
13801,256,927805880,927805812,Lmmnhn,4599174.0,2019-11-24T22:34:52Z,34563,,,55138259,2019-11-24 22:34:52+00:00
13802,257,927806153,927805880,148.88.245.4,0.0,2019-11-24T22:37:04Z,34597,True,,55138259,2019-11-24 22:37:04+00:00
13803,258,927807218,927806153,192.76.8.84,0.0,2019-11-24T22:45:27Z,34605,True,,55138259,2019-11-24 22:45:27+00:00
13804,259,927807492,927807218,Lmmnhn,4599174.0,2019-11-24T22:47:31Z,34637,,,55138259,2019-11-24 22:47:31+00:00
24771,72,927807791,927710733,NiciVampireHeart,5692371.0,2019-11-24T22:49:54Z,20343,,,21934547,2019-11-24 22:49:54+00:00
13805,260,927808175,927807492,148.88.245.4,0.0,2019-11-24T22:52:25Z,34680,True,,55138259,2019-11-24 22:52:25+00:00
13806,261,927808357,927808175,Neo-Jay,561624.0,2019-11-24T22:53:49Z,34698,,,55138259,2019-11-24 22:53:49+00:00
13807,262,927808831,927808357,148.88.245.4,0.0,2019-11-24T22:57:28Z,34696,True,,55138259,2019-11-24 22:57:28+00:00
6385,6385,927808895,927805766,Theprussian,31952641.0,2019-11-24T22:57:55Z,359070,,,61008894,2019-11-24 22:57:55+00:00
13808,263,927809116,927808831,148.88.245.4,0.0,2019-11-24T22:59:33Z,34714,True,,55138259,2019-11-24 22:59:33+00:00
13809,264,927809152,927809116,Lmmnhn,4599174.0,2019-11-24T22:59:49Z,34714,,,55138259,2019-11-24 22:59:49+00:00
13810,265,927809389,927809152,Lmmnhn,4599174.0,2019-11-24T23:01:24Z,34732,,,55138259,2019-11-24 23:01:24+00:00
13811,266,927809681,927809389,148.88.245.4,0.0,2019-11-24T23:03:52Z,34724,True,,55138259,2019-11-24 23:03:52+00:00
13812,267,927810182,927809681,192.76.8.84,0.0,2019-11-24T23:07:14Z,34732,True,,55138259,2019-11-24 23:07:14+00:00
13813,268,927810354,927810182,David O. Johnson,13644854.0,2019-11-24T23:08:10Z,34844,,,55138259,2019-11-24 23:08:10+00:00
13814,269,927810627,927810354,148.88.245.4,0.0,2019-11-24T23:09:44Z,34836,True,,55138259,2019-11-24 23:09:44+00:00
13815,270,927810802,927810627,Lmmnhn,4599174.0,2019-11-24T23:11:03Z,35960,,,55138259,2019-11-24 23:11:03+00:00
13816,271,927811089,927810802,Lmmnhn,4599174.0,2019-11-24T23:13:00Z,35978,,,55138259,2019-11-24 23:13:00+00:00
6386,6386,927812899,927808895,CRau080,33923477.0,2019-11-24T23:27:37Z,359105,,,61008894,2019-11-24 23:27:37+00:00
6387,6387,927813033,927812899,CRau080,33923477.0,2019-11-24T23:28:46Z,359100,,,61008894,2019-11-24 23:28:46+00:00
13817,272,927813164,927811089,5.186.118.129,0.0,2019-11-24T23:30:00Z,35998,True,,55138259,2019-11-24 23:30:00+00:00
13818,273,927813172,927813164,Xanderale54,21287174.0,2019-11-24T23:30:03Z,36005,,,55138259,2019-11-24 23:30:03+00:00
6388,6388,927813371,927813033,CRau080,33923477.0,2019-11-24T23:31:44Z,359128,,,61008894,2019-11-24 23:31:44+00:00
13819,274,927813540,927813172,Ohconfucius,736651.0,2019-11-24T23:33:14Z,36860,,,55138259,2019-11-24 23:33:14+00:00
13820,275,927813695,927813540,148.88.245.4,0.0,2019-11-24T23:34:33Z,36852,True,,55138259,2019-11-24 23:34:33+00:00
6389,6389,927813777,927813371,CRau080,33923477.0,2019-11-24T23:35:16Z,359129,,,61008894,2019-11-24 23:35:16+00:00
6390,6390,927814067,927813777,CRau080,33923477.0,2019-11-24T23:37:36Z,359124,,,61008894,2019-11-24 23:37:36+00:00
6391,6391,927814469,927814067,CRau080,33923477.0,2019-11-24T23:41:01Z,359106,,,61008894,2019-11-24 23:41:01+00:00
13821,276,927814527,927813695,Gaybs,37911210.0,2019-11-24T23:41:29Z,36860,,,55138259,2019-11-24 23:41:29+00:00
6392,6392,927814714,927814469,CRau080,33923477.0,2019-11-24T23:43:09Z,359109,,,61008894,2019-11-24 23:43:09+00:00
6393,6393,927814941,927814714,CRau080,33923477.0,2019-11-24T23:45:04Z,359117,,,61008894,2019-11-24 23:45:04+00:00
13822,277,927815198,927814527,Knowsitallnot,1726758.0,2019-11-24T23:47:02Z,36868,,,55138259,2019-11-24 23:47:02+00:00
13823,278,927815283,927815198,Knowsitallnot,1726758.0,2019-11-24T23:47:47Z,36874,,,55138259,2019-11-24 23:47:47+00:00
6394,6394,927815344,927814941,CRau080,33923477.0,2019-11-24T23:48:21Z,359128,,,61008894,2019-11-24 23:48:21+00:00
13824,279,927815381,927815283,Knowsitallnot,1726758.0,2019-11-24T23:48:47Z,36873,,,55138259,2019-11-24 23:48:47+00:00
13825,280,927815653,927815381,148.88.245.4,0.0,2019-11-24T23:51:23Z,36865,True,,55138259,2019-11-24 23:51:23+00:00
15173,452,927815822,927068497,Yeenosaurus,16635116.0,2019-11-24T23:53:07Z,94444,,,61340692,2019-11-24 23:53:07+00:00
13826,281,927815866,927815653,148.88.245.4,0.0,2019-11-24T23:53:22Z,36866,True,,55138259,2019-11-24 23:53:22+00:00
13827,282,927816069,927815866,1.128.106.208,0.0,2019-11-24T23:54:29Z,36866,True,,55138259,2019-11-24 23:54:29+00:00
13828,283,927816105,927816069,Lmmnhn,4599174.0,2019-11-24T23:54:37Z,37603,,,55138259,2019-11-24 23:54:37+00:00
13829,284,927816223,927816105,Lmmnhn,4599174.0,2019-11-24T23:55:44Z,37621,,,55138259,2019-11-24 23:55:44+00:00
13830,285,927816348,927816223,Lmmnhn,4599174.0,2019-11-24T23:56:43Z,37621,,,55138259,2019-11-24 23:56:43+00:00
13831,286,927816454,927816348,Lmmnhn,4599174.0,2019-11-24T23:57:40Z,37609,,,55138259,2019-11-24 23:57:40+00:00
13832,287,927816591,927816454,Ohconfucius,736651.0,2019-11-24T23:58:50Z,38102,,,55138259,2019-11-24 23:58:50+00:00
13833,288,927816733,927816591,148.88.245.4,0.0,2019-11-25T00:00:05Z,38090,True,,55138259,2019-11-25 00:00:05+00:00
13834,289,927816782,927816733,Lmmnhn,4599174.0,2019-11-25T00:00:23Z,38090,,,55138259,2019-11-25 00:00:23+00:00
13835,290,927816977,927816782,148.88.245.4,0.0,2019-11-25T00:01:30Z,38103,True,,55138259,2019-11-25 00:01:30+00:00
13836,291,927817064,927816977,Lmmnhn,4599174.0,2019-11-25T00:02:06Z,38102,,,55138259,2019-11-25 00:02:06+00:00
13837,292,927817122,927817064,Ohconfucius,736651.0,2019-11-25T00:02:31Z,38129,,,55138259,2019-11-25 00:02:31+00:00
13838,293,927817216,927817122,148.88.245.4,0.0,2019-11-25T00:03:07Z,38149,True,,55138259,2019-11-25 00:03:07+00:00
13839,294,927817298,927817216,Ohconfucius,736651.0,2019-11-25T00:03:44Z,38165,,,55138259,2019-11-25 00:03:44+00:00
13840,295,927817388,927817298,Gaybs,37911210.0,2019-11-25T00:04:15Z,38185,,,55138259,2019-11-25 00:04:15+00:00
13841,296,927817444,927817388,Ohconfucius,736651.0,2019-11-25T00:04:39Z,38191,,,55138259,2019-11-25 00:04:39+00:00
13842,297,927817621,927817444,148.88.245.4,0.0,2019-11-25T00:05:29Z,38193,True,,55138259,2019-11-25 00:05:29+00:00
13843,298,927817735,927817621,CLCStudent,26398660.0,2019-11-25T00:05:43Z,38191,,,55138259,2019-11-25 00:05:43+00:00
13844,299,927817933,927817735,Lmmnhn,4599174.0,2019-11-25T00:06:43Z,39103,,,55138259,2019-11-25 00:06:43+00:00
13845,300,927817961,927817933,Lmmnhn,4599174.0,2019-11-25T00:07:04Z,39103,,,55138259,2019-11-25 00:07:04+00:00
13846,301,927818019,927817961,148.88.245.4,0.0,2019-11-25T00:07:33Z,39106,True,,55138259,2019-11-25 00:07:33+00:00
13847,302,927818125,927818019,148.88.245.4,0.0,2019-11-25T00:08:17Z,39106,True,,55138259,2019-11-25 00:08:17+00:00
13848,303,927818205,927818125,Lmmnhn,4599174.0,2019-11-25T00:09:03Z,39075,,,55138259,2019-11-25 00:09:03+00:00
13849,304,927818216,927818205,148.88.245.4,0.0,2019-11-25T00:09:08Z,39072,True,,55138259,2019-11-25 00:09:08+00:00
13850,305,927818286,927818216,CLCStudent,26398660.0,2019-11-25T00:09:45Z,39075,,,55138259,2019-11-25 00:09:45+00:00
13851,306,927818307,927818286,CLCStudent,26398660.0,2019-11-25T00:09:52Z,39072,,,55138259,2019-11-25 00:09:52+00:00
13852,307,927818460,927818307,Lmmnhn,4599174.0,2019-11-25T00:11:11Z,39056,,,55138259,2019-11-25 00:11:11+00:00
13853,308,927818556,927818460,148.88.245.4,0.0,2019-11-25T00:12:03Z,39070,True,,55138259,2019-11-25 00:12:03+00:00
13854,309,927818567,927818556,CLCStudent,26398660.0,2019-11-25T00:12:08Z,39056,,,55138259,2019-11-25 00:12:08+00:00
13855,310,927818965,927818567,148.88.245.4,0.0,2019-11-25T00:15:36Z,39287,True,,55138259,2019-11-25 00:15:36+00:00
13856,311,927819006,927818965,CLCStudent,26398660.0,2019-11-25T00:15:56Z,39056,,,55138259,2019-11-25 00:15:56+00:00
13857,312,927819143,927819006,148.88.245.4,0.0,2019-11-25T00:17:01Z,39076,True,,55138259,2019-11-25 00:17:01+00:00
6395,6395,927819275,927815344,Mariogoods,34143604.0,2019-11-25T00:18:00Z,359153,,,61008894,2019-11-25 00:18:00+00:00
13858,313,927819393,927819143,148.88.245.4,0.0,2019-11-25T00:19:04Z,39056,True,,55138259,2019-11-25 00:19:04+00:00
24863,6,927819609,927739715,Joshualouie711,26681559.0,2019-11-25T00:21:20Z,671,,,58262554,2019-11-25 00:21:20+00:00
13859,314,927819634,927819393,203.126.115.206,0.0,2019-11-25T00:21:33Z,39056,True,,55138259,2019-11-25 00:21:33+00:00
13860,315,927819688,927819634,Gaybs,37911210.0,2019-11-25T00:21:51Z,39076,,,55138259,2019-11-25 00:21:51+00:00
13861,316,927819986,927819688,Kef274,27262753.0,2019-11-25T00:24:38Z,39076,,,55138259,2019-11-25 00:24:38+00:00
13862,317,927820409,927819986,Lmmnhn,4599174.0,2019-11-25T00:28:22Z,39241,,,55138259,2019-11-25 00:28:22+00:00
13863,318,927820470,927820409,Lmmnhn,4599174.0,2019-11-25T00:29:02Z,39221,,,55138259,2019-11-25 00:29:02+00:00
13864,319,927820684,927820470,Lmmnhn,4599174.0,2019-11-25T00:30:37Z,39386,,,55138259,2019-11-25 00:30:37+00:00
24864,7,927820834,927819609,Knowsitallnot,1726758.0,2019-11-25T00:31:42Z,865,,,58262554,2019-11-25 00:31:42+00:00
13865,320,927821030,927820684,Lmmnhn,4599174.0,2019-11-25T00:33:17Z,39390,,,55138259,2019-11-25 00:33:17+00:00
13866,321,927821093,927821030,Gaybs,37911210.0,2019-11-25T00:33:47Z,39410,,,55138259,2019-11-25 00:33:47+00:00
13867,322,927821359,927821093,Lmmnhn,4599174.0,2019-11-25T00:35:47Z,39607,,,55138259,2019-11-25 00:35:47+00:00
24865,8,927821407,927820834,Knowsitallnot,1726758.0,2019-11-25T00:36:18Z,1642,,,58262554,2019-11-25 00:36:18+00:00
16986,286,927821490,925280123,JLo-Watson,31141063.0,2019-11-25T00:37:01Z,16783,,,50063215,2019-11-25 00:37:01+00:00
24866,9,927821709,927821407,Knowsitallnot,1726758.0,2019-11-25T00:38:50Z,1956,,,58262554,2019-11-25 00:38:50+00:00
24867,10,927821856,927821709,Knowsitallnot,1726758.0,2019-11-25T00:40:05Z,2031,,,58262554,2019-11-25 00:40:05+00:00
13868,323,927821914,927821359,Lmmnhn,4599174.0,2019-11-25T00:40:31Z,39825,,,55138259,2019-11-25 00:40:31+00:00
24868,11,927821953,927821856,Knowsitallnot,1726758.0,2019-11-25T00:40:47Z,2033,,,58262554,2019-11-25 00:40:47+00:00
13870,325,927822393,927822385,Kef274,27262753.0,2019-11-25T00:44:41Z,40059,,,55138259,2019-11-25 00:44:41+00:00
13869,324,927822385,927821914,Lmmnhn,4599174.0,2019-11-25T00:44:41Z,40043,,,55138259,2019-11-25 00:44:41+00:00
24869,12,927822417,927821953,Knowsitallnot,1726758.0,2019-11-25T00:45:03Z,2182,,,58262554,2019-11-25 00:45:03+00:00
24870,13,927823026,927822417,Knowsitallnot,1726758.0,2019-11-25T00:50:12Z,1494,,,58262554,2019-11-25 00:50:12+00:00
13871,326,927823101,927822393,Lmmnhn,4599174.0,2019-11-25T00:50:50Z,40272,,,55138259,2019-11-25 00:50:50+00:00
13872,327,927823881,927823101,143.167.254.167,0.0,2019-11-25T00:57:16Z,40330,True,,55138259,2019-11-25 00:57:16+00:00
13873,328,927824075,927823881,Lmmnhn,4599174.0,2019-11-25T00:58:56Z,40295,,,55138259,2019-11-25 00:58:56+00:00
13529,702,927824567,927518463,205.175.97.234,0.0,2019-11-25T01:02:28Z,96282,True,,60632378,2019-11-25 01:02:28+00:00
13874,329,927824930,927824075,Kef274,27262753.0,2019-11-25T01:05:31Z,40320,,,55138259,2019-11-25 01:05:31+00:00
13875,330,927828712,927824930,50.240.76.209,0.0,2019-11-25T01:38:37Z,40320,True,,55138259,2019-11-25 01:38:37+00:00
13876,331,927831375,927828712,Lmmnhn,4599174.0,2019-11-25T01:58:51Z,39423,,,55138259,2019-11-25 01:58:51+00:00
13877,332,927832487,927831375,Lmmnhn,4599174.0,2019-11-25T02:08:02Z,39424,,,55138259,2019-11-25 02:08:02+00:00
23434,2127,927833060,927733091,Snow Rise,15009266.0,2019-11-25T02:12:52Z,154254,,,61009021,2019-11-25 02:12:52+00:00
13878,333,927833208,927832487,Muboshgu,602857.0,2019-11-25T02:14:28Z,39389,,,55138259,2019-11-25 02:14:28+00:00
13879,334,927833378,927833208,Lord Roem,13680988.0,2019-11-25T02:16:12Z,39394,,,55138259,2019-11-25 02:16:12+00:00
13880,335,927833500,927833378,Lord Roem,13680988.0,2019-11-25T02:17:16Z,39368,,,55138259,2019-11-25 02:17:16+00:00
13881,336,927833644,927833500,MayodKOR,37155593.0,2019-11-25T02:18:29Z,39379,,,55138259,2019-11-25 02:18:29+00:00
13882,337,927834134,927833644,112.118.11.7,0.0,2019-11-25T02:22:24Z,39379,True,,55138259,2019-11-25 02:22:24+00:00
13883,338,927834486,927834134,David O. Johnson,13644854.0,2019-11-25T02:24:51Z,39841,,,55138259,2019-11-25 02:24:51+00:00
6396,6396,927834903,927819275,Keepcalmandchill,36549015.0,2019-11-25T02:28:15Z,361654,,,61008894,2019-11-25 02:28:15+00:00
6397,6397,927835052,927834903,Keepcalmandchill,36549015.0,2019-11-25T02:29:27Z,361654,,,61008894,2019-11-25 02:29:27+00:00
6398,6398,927835198,927835052,Keepcalmandchill,36549015.0,2019-11-25T02:30:36Z,361941,,,61008894,2019-11-25 02:30:36+00:00
13884,339,927835474,927834486,Gandalfett,37907930.0,2019-11-25T02:32:54Z,39841,,,55138259,2019-11-25 02:32:54+00:00
13885,340,927836263,927835474,YuriGagrin12,32447042.0,2019-11-25T02:39:48Z,39801,,,55138259,2019-11-25 02:39:48+00:00
23435,2128,927837258,927833060,Elinruby,2044340.0,2019-11-25T02:48:12Z,154351,,,61009021,2019-11-25 02:48:12+00:00
13886,341,927837606,927836263,Gandalfett,37907930.0,2019-11-25T02:51:17Z,39801,,,55138259,2019-11-25 02:51:17+00:00
13887,342,927839874,927837606,HuJou,34070433.0,2019-11-25T03:10:34Z,39966,,,55138259,2019-11-25 03:10:34+00:00
13888,343,927840000,927839874,HuJou,34070433.0,2019-11-25T03:11:46Z,39966,,,55138259,2019-11-25 03:11:46+00:00
13889,344,927840170,927840000,HuJou,34070433.0,2019-11-25T03:13:32Z,40132,,,55138259,2019-11-25 03:13:32+00:00
13890,345,927840211,927840170,HuJou,34070433.0,2019-11-25T03:13:54Z,40132,,,55138259,2019-11-25 03:13:54+00:00
13891,346,927841221,927840211,143.167.202.46,0.0,2019-11-25T03:23:07Z,40147,True,,55138259,2019-11-25 03:23:07+00:00
13892,347,927841455,927841221,143.167.202.46,0.0,2019-11-25T03:25:08Z,40143,True,,55138259,2019-11-25 03:25:08+00:00
13893,348,927841765,927841455,Lord Roem,13680988.0,2019-11-25T03:27:52Z,40132,,,55138259,2019-11-25 03:27:52+00:00
24871,14,927842755,927823026,YuriGagrin12,32447042.0,2019-11-25T03:36:38Z,1879,,,58262554,2019-11-25 03:36:38+00:00
13894,349,927844603,927841765,HuJou,34070433.0,2019-11-25T03:51:03Z,40968,,,55138259,2019-11-25 03:51:03+00:00
6399,6399,927844760,927835198,Yeungkahchun,33023494.0,2019-11-25T03:52:18Z,361946,,,61008894,2019-11-25 03:52:18+00:00
